"LATITUDE","LONGITUDE"
21.7845967,88.468825
21.652208,88.0481086
22.41617,88.4154908
21.6472399,88.0630234
22.4876899,88.3462881
21.661045,89.0215563
21.9911,88.3216567
22.192875,88.9595745
21.671569,88.9513657
21.7682675,88.3568183
21.6698282,88.0437673
21.6395322,88.0659027
21.6427131,88.0702708
22.1810014,88.1921641
22.4231983,88.3865815
22.5080827,88.2208692
22.1075492,88.7705392
21.5923158,88.1807651
21.7720767,88.3754333
22.270921,88.217743
22.1512309,88.7954124
21.6603535,88.3478961
22.1245999,88.8301297
21.5649973,88.2621799
22.1810561,88.1922656
23.2627671,86.2315445
23.2652452,86.2402403
23.5326768,86.6644913
23.2653191,86.2401867
23.5332976,86.6623917
23.3211631,86.1725605
25.654674,88.129448
25.4528476,88.1740443
26.4543725,88.2732392
26.2021417,88.1108483
25.542207,88.14759
25.4734025,87.8510108
26.7031462,89.5612231
26.7031409,89.5623341
26.5475546,89.3633328
26.6358565,89.503437
26.4898898,89.6318168
26.8290413,89.4325272
26.6720045,89.6223641
26.5681182,89.3697131
23.60817,87.83219
23.590969,87.85947
23.610361,87.832895
23.6822512,87.6766102
23.571711,87.91383
23.58225,87.872066
23.8574764,87.6964086
23.60872,87.832557
23.580633,86.9489694
23.4162859,87.2394235
23.6327004,86.9464445
23.5861342,86.9442917
23.0584972,87.258233
23.4804133,87.2536867
22.8690217,87.0095106
23.0347682,87.1474469
23.6244593,86.942785
22.8123459,86.9446887
26.912859,88.407394
26.931335,88.414413
26.9143531,88.4029896
26.908219,88.397927
26.912226,88.406189
26.9130999,88.4052238
26.8798511,88.3031303
26.8984743,88.3789858
26.748526,88.347199
26.7001231,88.3268379
26.7246421,88.415835
26.7958961,88.2439195
27.0119863,88.1995306
27.0077367,88.2470583
27.0287774,88.2258883
26.9737592,88.417569
27.0068939,88.2816626
26.911774,88.406785
27.0430676,88.2669164
26.87306,88.2700835
26.9313773,88.4119606
26.84482,88.343615
26.929375,88.4096125
26.8690183,88.3599579
27.0081662,88.2465911
26.888462,88.396933
26.879785,88.35577
26.927785,88.4088567
26.930725,88.4108392
26.88,88.356
27.008605,88.2671
27.003569,88.26335
26.99455,88.284457
26.9961479,88.2784861
26.93692,88.4425915
26.8687888,88.360273
27.009,88.267
26.9942002,88.2848323
27.0315053,88.067404
27.0496926,88.1093733
27.1048249,88.0013627
27.0520251,88.2611467
27.0213385,88.2571479
26.9905848,88.156539
26.8891838,88.1828036
26.9718331,88.1248196
27.0204581,88.2556983
26.912675,88.407218
26.91618,88.402265
26.8972685,88.381496
26.90013,88.40055
26.914663,88.405573
26.7329298,88.2948546
27.0173475,88.2479151
26.8746003,88.471171
27.021088,88.257417
26.5071923,88.297667
26.911976,88.405258
26.861103,88.4532131
26.912415,88.404008
26.92535,88.394505
26.9334072,88.4499932
26.9652233,88.27905
27.0150061,88.2485873
26.9952447,88.164632
26.869397,88.4662665
27.0337655,88.2630444
26.9393092,88.4414
22.8573839,88.3686307
22.6835714,88.3418195
22.7753684,88.3119322
22.7003574,88.3266409
22.9225694,88.3784729
23.065978,88.282702
22.7190389,88.3061357
22.8134463,88.3150823
22.859449,88.3705936
22.8828897,88.0052697
22.8475789,88.3497563
22.5929729,88.3071729
22.6524089,88.3391002
22.4802822,88.0763626
22.4817036,88.063147
22.5816005,88.2826286
22.6188693,88.0019992
22.6560383,88.320525
22.4793683,88.11378
22.637987,88.353326
22.48492,88.09162
22.5571557,88.230589
26.7605036,88.7616952
26.840942,88.8922589
26.7739758,88.4419625
26.752387,88.587415
26.6722217,88.4944633
26.8887614,88.9007594
26.8207718,89.231105
26.7516216,88.586279
26.7950462,88.5905938
26.8196357,89.2285081
26.862565,88.623901
22.5628969,86.800254
22.3326455,87.0448389
27.109,88.653
27.0893876,88.6577912
27.0893985,88.6594516
27.0972818,88.7251276
27.096,88.681
27.1275869,88.7199932
27.0726933,88.4718677
27.1239759,88.677515
27.0836583,88.6681111
27.0474014,88.6841211
27.0885994,88.5046276
27.1038886,88.6800586
27.0846412,88.6695297
27.0954075,88.6809701
27.0899238,88.6577902
27.1074474,88.6515579
27.106633,88.6519902
27.1242615,88.6780772
27.1239361,88.6774908
27.1233798,88.6780592
27.0029386,88.6941791
27.1104247,88.6832656
27.0844121,88.6668037
27.1063524,88.6534851
27.1663425,88.5310342
27.0984286,88.6799108
27.1086027,88.6549134
27.1058093,88.6538251
27.0841981,88.6687598
27.0795273,88.6492279
27.1061807,88.6512361
27.086,88.672
27.0847973,88.6717329
27.0280283,88.4291825
27.0947299,88.6808948
27.03,88.703
27.0848196,88.6705256
27.1580099,88.5289712
27.1509675,88.5346867
26.991391,88.4258286
27.1212095,88.4775853
27.1240283,88.4995742
27.098846,88.6523292
27.004695,88.6821351
27.0596258,88.4629067
27.1333332,88.5758726
27.0927662,88.6531504
26.311612,89.438139
22.5493676,88.370924
22.5451858,88.3523375
22.541744,88.354699
22.512439,88.363359
22.5851279,88.3721566
22.5637122,88.3398306
22.5617486,88.3779206
22.5386057,88.3200021
22.509942,88.334059
25.0202099,88.1537205
25.0018519,88.0422729
25.2795225,88.0044817
24.9943679,88.0401079
24.9949829,88.1407595
25.0019013,88.0430009
25.0344862,88.0198636
24.9813795,87.9374512
25.0248666,88.1347097
22.4052576,87.6623867
22.4058747,87.7337319
22.4040209,87.8328569
21.7747917,87.8789778
24.3080525,88.307115
24.0938889,88.2502778
23.9329025,88.2971508
23.9605183,88.3228542
22.0584652,87.3418423
22.2895072,87.5814328
22.9731283,88.4446413
23.2513641,88.594434
23.3727492,88.3556074
23.6373208,88.1612271
22.9738695,88.430821
23.6168617,88.3785133
22.9892743,88.4460041
23.1848664,88.5804784
23.5977813,87.4286982
23.537098,87.3091143
23.249363,87.841362
23.249183,87.841228
23.642898,87.964495
23.636935,87.963769
23.642405,87.961528
23.638544,87.963961
23.24955,87.84157
23.2060943,87.8464329
23.6923015,88.0719286
23.675198,88.008922
23.480634,87.904974
23.253473,87.838526
23.249275,87.841279
23.634493,87.964206
23.4280055,88.3391886
23.3491359,87.6727619
23.39943,87.523587
23.456466,87.904825
22.596937,88.403901
22.5849329,88.4162478
22.5970143,88.4035444
22.5971522,88.4038219
22.5970672,88.406561
22.5858653,88.4161824
22.5972615,88.4040269
22.5975198,88.4043646
22.5970665,88.403697
22.5849315,88.4161712
22.5847607,88.4161321
22.5846843,88.4161586
22.5742881,88.4782592
22.5980149,88.4052731
22.6419595,88.4318963
22.5971892,88.4038675
22.7047272,88.5013345
22.8357985,88.6089608
22.5980482,88.4056782
22.597,88.404
22.5970683,88.403678
22.7904945,88.3523569
22.5969997,88.4037421
22.5982032,88.4063005
22.5969138,88.4035488
22.6852134,88.4355982
23.1889459,88.7652032
22.5968976,88.4036687
22.684174,88.4333435
22.6852616,88.4376448
22.5972907,88.4040707
22.5975342,88.4054824
22.6842637,88.4334317
22.5962504,88.4023167
22.5854843,88.4784419
22.6853015,88.4379425
22.5948881,88.4000955
22.6847914,88.4329811
22.5969885,88.4776462
22.5978763,88.4052437
22.6854228,88.4345636
22.6851874,88.4381909
22.6211821,88.3930809
22.6272186,88.5207718
22.8944523,88.6971836
22.6277436,88.5299885
22.6054233,88.5305354
22.6283529,88.5308428
22.6268385,88.531369
22.7826677,88.4079328
22.650815,88.363505
22.5708988,88.4043077
22.6840558,88.4332456
22.5969875,88.4037201
22.597008,88.403821
22.8159858,88.8560376
22.5971111,88.4037778
22.740081,88.4596094
22.6844985,88.4339178
22.5996629,88.4081145
22.621702,88.3932213
22.6329747,88.4065764
22.6844122,88.433538
22.5744158,88.4295376
22.5980051,88.4057432
22.5968685,88.4037146
22.6838823,88.4331534
22.5977322,88.4060599
22.5905424,88.4065856
22.7023049,88.4168879
22.5981172,88.405698
22.800841,88.3694845
22.5820034,88.4780608
22.6001668,88.4733062
22.5679714,88.4637162
22.7672728,88.3428657
22.7840397,88.4366876
22.6057201,88.5290615
22.5985322,88.4061785
22.596988,88.403573
22.596845,88.4037633
22.68539,88.4356757
21.8030975,88.4857892
22.5691769,88.4739354
22.0127586,88.8139996
22.5679117,88.46633
22.3575657,88.3860477
22.4263825,88.368316
22.5380229,88.3975979
22.5142697,88.384301
21.7511917,88.4483617
22.1100308,88.7724767
22.4850208,88.3134652
22.1354021,88.7898511
21.5772215,88.2499545
21.8019817,88.47586
21.810165,88.302565
22.1106583,88.7792217
22.5317442,88.3965867
22.4918,88.3640253
22.1352282,88.8434787
22.0712767,88.8350077
21.7994817,88.2704667
22.020445,88.7718128
21.7951926,88.349888
22.0543717,88.7479517
22.0265133,88.7883842
22.124524,88.826678
21.701685,88.43324
22.5025876,88.3653765
22.0264275,88.784545
22.0821767,88.8140358
21.7404542,88.4072958
22.0099258,88.760685
21.99047,88.7730408
22.4813141,88.3072673
22.0224458,88.8123567
21.9907125,88.8023942
21.8010433,88.3451117
22.0543858,88.8253458
22.0821873,88.8224154
21.5599212,88.2665644
21.9727745,88.7849405
22.0157898,88.7781261
22.1248146,88.828284
22.03786,88.7805725
22.0724842,88.8355192
22.1139599,88.789937
22.5057867,88.3985158
22.0588407,88.821604
22.0981845,88.7993409
22.4952306,88.4123899
22.4605067,88.377562
21.7238133,88.31215
21.6077867,88.3950683
22.0028038,88.7607356
21.807805,88.2723633
21.7937967,88.4658758
22.3600352,88.4331336
22.3576852,88.3860344
22.5074959,88.3727112
22.4870183,88.35094
21.8073617,88.2696667
21.7992283,88.264755
22.4784374,88.3947144
22.0772542,88.8222558
22.0343425,88.7570125
22.4039728,88.3496145
21.8097675,88.4162733
22.5044044,88.3639236
22.3628552,88.3033274
22.569451,88.4662482
21.8228392,88.4514483
22.0887286,88.243532
23.2188929,86.1239592
23.2031595,86.0330249
23.5249952,86.664319
23.2006238,86.1251469
23.1451377,86.0588439
23.2002069,86.0859339
23.3802983,86.1312901
23.5757366,86.8507386
23.1204208,86.082864
23.1996661,86.0752667
23.2190832,86.1228379
23.1202119,86.0752763
23.1452093,86.0590106
23.3061937,86.6309766
26.7176367,89.6141875
26.6220866,89.5298222
26.5104131,89.5419447
26.6172417,89.5284613
26.7238818,89.608707
26.4768233,89.7300233
23.599626,87.87346
23.571137,87.887213
23.6811733,87.6769617
23.60303,87.835302
23.9675758,87.8481275
23.0633879,87.373998
22.8627886,86.7791183
22.9650883,86.7765239
22.9709276,86.8688569
26.712892,88.2867527
26.7125242,88.357455
26.7128914,88.2868785
27.1974058,88.0609948
26.923956,88.281491
26.9205473,88.4052572
26.9139286,88.3496283
26.915853,88.4029631
27.0106542,88.1357848
27.0525514,88.3068729
26.913044,88.4004211
26.833551,88.342039
26.8651355,88.352256
27.0794217,88.0871404
26.9214556,88.4130761
26.9934734,88.155944
27.1427391,88.0788644
26.9096067,88.4042775
27.1318081,88.0834794
27.0087737,88.0898538
27.0497937,88.0301488
27.0694154,88.3473086
26.8945275,88.3561587
27.0516075,88.2577917
26.6988549,88.3165617
27.0525428,88.3808728
26.7241292,88.4172183
26.7290934,88.4048898
26.8426432,88.3544903
26.9113942,88.4064708
26.8537846,88.3338113
26.9144864,88.4066615
26.91039,88.4043558
26.9114086,88.4063708
27.0523628,88.4015251
27.0049511,88.2091177
26.9276451,88.3109094
26.9621258,88.3005168
26.9126242,88.4100217
26.7484967,88.3474633
26.837968,88.340562
26.8793595,88.3066159
27.0794232,88.2541753
27.053211,88.3095582
26.9206924,88.4029055
26.9309375,88.4141617
26.9302217,88.4143583
26.8635573,88.3609597
26.9185196,88.375379
26.9301452,88.4144537
26.9185167,88.401715
26.6997848,88.3173295
26.6533536,88.3078006
26.6858108,88.3265415
26.69902,88.318201
27.1390493,88.0012302
26.8361752,88.3413858
27.0091641,88.2923126
27.032115,88.225932
26.9296021,88.4174074
26.9002257,88.298765
27.0293372,88.2684114
27.0563584,88.2554051
27.0083683,88.2466463
27.0122717,88.1991245
27.0746192,88.1995347
26.9177623,88.3532441
27.05066,88.2610125
27.0129684,88.1989876
27.043169,88.2941911
27.0461,88.268114
26.9127522,88.4078568
27.0021492,88.2685508
27.0366758,88.2666813
27.003995,88.1642129
27.0462732,88.2683126
26.9954625,88.281645
26.9984741,88.2717335
26.9027811,88.4740019
26.9713212,88.4168478
27.0534786,88.2707558
26.8927658,88.1849273
27.1015405,88.2382942
27.0740631,88.1984995
26.9177493,88.3985399
26.8620373,88.2894622
26.9050198,88.3019612
26.9090859,88.4069523
26.9103697,88.4082179
26.9366348,88.4066592
26.8818152,88.3031193
26.674685,88.391831
27.0485898,88.2896139
26.9426762,88.39937
22.6640185,88.2785384
22.6895921,87.7758064
22.6894194,87.7757405
22.9493,88.0716684
22.7621844,88.2031332
22.7479519,88.3506214
22.9217308,88.3481959
22.6629392,88.3052558
22.6530301,88.3207841
22.4348183,87.9016303
22.6578739,88.3343484
22.7232807,87.9908868
26.8491108,88.8255183
26.8746,88.8551
26.8871325,89.0715255
26.7506702,88.5814794
26.7510954,88.5861379
26.7454089,88.4264831
26.84075,88.4613026
26.5111481,88.73049
26.681935,88.4376794
26.6880658,88.43945
26.6838583,88.4440033
26.7466963,88.4534571
26.7718122,88.447167
26.788318,88.449797
26.7038856,88.4593126
22.545152,87.0923237
27.1017508,88.6785064
27.1112235,88.6525869
27.1074026,88.64662
27.1018206,88.678505
27.1035825,88.5948909
27.0852333,88.6653555
27.1084717,88.6509384
27.0847712,88.6656543
27.0661194,88.6603546
27.1370473,88.7408309
27.0841769,88.6671045
27.0842776,88.6695795
27.0589401,88.4603766
27.011934,88.69974
26.991612,88.421433
27.0584952,88.4627938
27.02958,88.7023393
27.0874792,88.6939007
27.0921082,88.6874476
27.0620479,88.4635174
27.1510442,88.5348358
27.1262001,88.7751087
27.1291195,88.762322
27.1057729,88.6538424
27.0228727,88.4343946
27.0528775,88.6809042
27.106085,88.6794913
27.0560038,88.4690427
27.1130666,88.5890729
27.029701,88.7024671
27.085231,88.4533867
27.020507,88.4354
27.0385266,88.6958305
26.3538775,89.4680958
22.601036,88.37617
22.5583858,88.3455818
22.5445888,88.3572142
22.5721476,88.3439859
22.5125017,88.3582458
22.5126124,88.357971
22.5135828,88.3474481
22.542504,88.343864
22.5628602,88.3522534
22.6030176,88.373041
22.606579,88.3692374
22.5360635,88.3389274
22.5363877,88.333458
22.5126564,88.3590212
22.5914874,88.3531988
22.5385758,88.319807
22.5584424,88.3526607
25.2485409,88.166656
24.08114,88.2800483
24.12733,88.5954975
24.081205,88.280105
23.9673783,87.9940458
24.0916483,88.2462417
24.1224727,88.5526229
22.4997535,87.2541525
21.9352744,87.2806227
22.039931,87.3297033
23.4820202,88.7805628
22.9384755,88.5187598
23.4816043,88.7805508
23.4043067,88.4827979
24.0834692,88.6906625
23.4136187,88.5779716
23.2575725,88.5839442
23.4246204,88.3458281
23.39827,88.3718425
23.259,88.591
24.0841811,88.6895742
23.4182084,88.3549694
23.5945879,87.4275875
23.6490954,86.920279
23.7880391,86.8256473
23.248363,87.847323
23.252042,87.846195
23.255485,87.847534
23.64946,87.949261
23.4280855,88.3391561
23.675948,88.000669
23.631639,87.96339
23.2433942,87.821222
23.2502462,87.8178374
23.265232,87.830067
23.150026,88.143654
23.2248137,88.361723
23.186574,87.9311223
22.7908225,88.7418576
22.5795873,88.4614407
22.6063832,88.4758763
22.6272562,88.5208965
22.6285688,88.5282042
22.6286092,88.5310267
22.6284974,88.5316657
22.6261868,88.5315898
22.6057391,88.477178
22.810639,88.5783199
22.6079033,88.4779242
22.57593,88.466891
22.6063125,88.47218
22.6601092,88.3870449
22.6300661,88.5404139
22.6940108,88.3665733
22.6168098,88.4028931
22.574786,88.417765
22.6417305,88.4401014
22.6152077,88.460463
22.583664,88.460925
22.5938638,88.428141
22.5077685,88.4007141
21.57017,88.2446488
22.4665153,88.3645194
21.5678317,88.2510896
21.7605033,88.4251633
21.5673655,88.2512718
22.1508738,88.4362819
21.5692107,88.2529487
21.5684022,88.252984
22.1508709,88.43627
21.5691093,88.2511444
22.1124989,88.773224
22.1072565,88.7711697
21.5741003,88.2403391
21.5708051,88.2431799
21.5767714,88.2447457
22.4227012,88.3796799
22.5014499,88.3786902
21.7618683,88.23498
22.5135084,88.4028625
22.4551096,88.3864109
21.7735725,88.4461067
21.7967267,88.3677133
21.759501,88.4524398
22.1052303,88.7706142
21.8547787,88.1982404
22.093751,88.7634514
21.7786525,88.4440717
23.257871,86.2282165
23.2943967,86.2007267
23.2597795,86.2296498
23.2601237,86.5359814
23.2482539,85.9833501
23.4599597,86.001205
26.042816,87.891319
26.0108729,87.8703177
25.872924,87.839097
26.445456,88.256152
25.9020408,87.8280503
26.6561985,89.6672509
26.689809,89.278501
24.2643749,87.9404883
23.68653,87.686662
23.6721403,87.6678706
23.5986924,87.9392149
23.2215283,87.3535292
23.2376452,87.0496631
22.817325,86.649035
23.2186298,87.5348886
27.0232517,88.2499938
26.9986485,88.2668712
26.9665629,88.3102298
26.8591459,88.2942341
26.8361919,88.3425417
26.8314863,88.3410942
26.872491,88.363426
26.8343576,88.3466468
26.8074488,88.3513876
26.8426685,88.3524898
26.8332551,88.3411908
26.8797554,88.3034113
27.0471638,88.0681928
26.9121637,88.4049762
26.8457158,88.3542495
26.917122,88.35983
26.912351,88.406163
26.8733362,88.3049408
26.917365,88.359591
26.9265101,88.1703147
26.8843699,88.3555941
27.0394966,88.2501255
26.9682267,88.313285
27.0089992,88.2926502
26.7975145,88.3601023
26.8323263,88.342489
26.917189,88.359713
26.706262,88.3455298
26.7656196,88.3838414
26.6882422,88.3944927
26.6995287,88.3076517
26.7289832,88.3786892
26.722412,88.386718
26.9288667,88.3626844
27.0140873,88.2507196
26.8695973,88.3627367
27.051811,88.379011
27.0237016,88.2499716
26.925317,88.332579
27.0467931,88.3822214
26.8539258,88.3345313
26.9160506,88.400925
26.84246,88.3390234
26.9113729,88.4065753
26.8650721,88.2857466
26.8614798,88.3076212
26.920318,88.402285
27.0247404,88.2492464
27.0516177,88.2608778
27.0108672,88.2535246
27.010753,88.396013
26.860558,88.3602521
26.8586515,88.3601153
26.8614783,88.3600592
26.875754,88.361084
26.847023,88.3366616
26.7890243,88.3328572
26.8821373,88.2788544
26.8417014,88.3573078
26.8328313,88.3421897
26.8107773,88.353046
26.7357061,88.4201903
26.7941993,88.3625795
26.9156267,88.4486048
26.835069,88.3401471
26.849928,88.357293
26.8012034,88.3576504
26.8488363,88.3519808
26.8346162,88.3313065
26.849858,88.357374
27.1044076,87.9995185
26.9971778,88.2949362
27.1081488,88.005003
26.97275,88.416836
26.8447746,88.357853
26.9992108,88.2659725
26.994516,88.284433
27.0483443,88.2687692
27.0121457,88.199474
27.0152147,88.250367
26.9334236,88.2942095
26.8520851,88.2956281
26.8595018,88.3204959
27.0387827,88.3578587
26.7823271,88.3774126
26.9307046,88.4138401
27.0008529,88.2716351
26.9936864,88.2860759
27.0108435,88.2533157
27.0493082,88.109268
26.860685,88.360142
26.877554,88.360171
26.845525,88.357201
26.857485,88.357287
27.0284477,88.2597322
27.049227,88.3287997
26.879439,88.304835
26.925526,88.340069
27.0614953,88.2537103
26.899652,88.348963
26.898809,88.349269
26.8941263,88.2904478
26.9711586,88.2742145
22.9195448,88.2410737
22.6811613,88.3520424
22.7293295,87.9937999
22.6810492,88.2692217
22.7495001,88.3550425
22.7986564,88.2807016
22.7282136,87.9939564
22.8551319,88.3499174
23.0849639,88.4574353
22.67211,88.301
22.5729178,88.1820232
22.611446,88.1559866
22.7235715,87.9907579
22.6530576,88.3337568
22.7235347,87.9895931
22.724041,87.9910131
22.6312826,88.3552434
22.5960463,88.1585454
22.585987,88.343115
26.88051,88.8613725
26.7983508,88.4363967
26.8410397,88.8267365
26.7905475,88.8089167
26.857527,88.8647545
26.8152089,88.8248891
26.8590633,88.7994984
26.7400001,88.4391055
26.7478363,88.5816255
26.6680263,88.4337072
26.7995335,88.8130279
26.6666765,88.4419344
26.8430983,88.8355133
26.5612855,88.7730257
26.5532672,88.7339476
26.794598,88.448103
26.7949688,88.5978666
26.6955246,88.5625326
26.8820017,88.8001905
26.8221554,88.5154506
26.815295,88.8235232
26.6582975,88.4438398
22.486015,86.8541108
22.2612067,87.0743733
22.3395178,87.0522339
22.3672224,87.1239259
22.6714663,86.7098412
27.0819012,88.6602902
27.0970308,88.683725
27.1387858,88.6846108
27.1443677,88.674979
27.0851399,88.6729932
26.9797015,88.7026859
27.084874,88.6655871
27.0445991,88.4485489
27.0901486,88.6564922
27.051937,88.445583
27.093332,88.7018739
27.0849589,88.6708927
27.044194,88.446534
27.0583056,88.4551901
27.106755,88.5939117
27.1621579,88.6997955
27.1065705,88.59453
27.0941317,88.6708325
27.1390018,88.6852863
27.0844431,88.6658787
27.0846921,88.6657457
27.0849681,88.6655134
27.0833014,88.672574
27.01389,88.422659
27.0404644,88.6835439
26.9968751,88.8066802
27.0467456,88.4486155
27.094979,88.6529126
27.0912983,88.5353983
27.0679125,88.4509333
27.0643858,88.4682558
27.1548158,88.6984442
27.091528,88.5367969
27.1039274,88.6794008
22.5097036,88.3496507
22.5388467,88.3026358
22.5131653,88.3493641
22.5136111,88.3502778
22.5387648,88.3025536
22.5344239,88.3610037
22.562282,88.3786217
22.5453612,88.3514446
22.5133735,88.3632261
22.522639,88.3550076
22.562328,88.399838
25.0838438,87.9022409
24.82363,87.9566517
24.9615286,88.1600496
24.9399419,88.0087151
22.37871,87.6931917
22.3755742,87.6961208
22.3486982,87.7245554
22.3748517,87.6969925
21.6927627,87.7776718
22.4362591,87.8786893
24.0862758,88.2706833
23.87641,88.1850225
24.0665899,88.2599712
24.0513217,88.21448
24.0811783,88.2802233
23.8989599,88.2407293
23.7711695,88.1111858
22.3557342,87.5762175
22.660494,87.7479512
22.3695258,87.4431908
22.3564471,87.3322997
21.9121834,87.2771101
22.3939852,87.4711129
22.3555517,87.3747311
22.3448504,87.2330104
22.3644657,87.5498336
23.9902667,88.732025
23.4248908,88.343703
22.9483322,88.4632293
23.2561951,88.58546
23.2514011,88.5943937
23.9858383,88.6481967
22.9529999,88.521838
22.9528945,88.5189094
23.1921067,88.5819617
24.0836517,88.6891875
24.0839817,88.6894392
24.0345742,88.6735974
23.5656316,87.1696455
23.251138,87.848428
23.247597,87.843504
23.246541,87.844371
23.3888715,88.3353116
23.4652417,88.3492082
23.567651,87.5500547
23.428546,88.3388198
23.2040752,87.6820523
23.455893,88.3245855
23.4785911,88.3447024
23.4606249,88.3562611
23.4409235,88.3185217
22.6035329,88.4766354
22.5829422,88.4649153
22.6288644,88.5313733
22.5819648,88.4779424
22.6071578,88.4778105
22.600153,88.408412
22.6036471,88.4768366
23.1861879,88.7620854
22.6394,88.5481847
22.6397249,88.5480485
22.786783,88.408625
22.626714,88.5288754
22.638357,88.5244988
22.7828342,88.7484934
22.6171717,88.4573191
22.5844794,88.4635324
22.6284832,88.5279608
22.8655173,88.685137
22.6174026,88.9495752
22.5683631,88.4038958
22.5699789,88.4061555
22.6529618,88.4106707
22.6190203,88.4127468
22.5813234,88.4777879
22.7538959,88.3625607
22.7536011,88.3623276
22.6931046,88.4767294
23.163803,88.802851
22.7717914,88.7469977
22.6329423,88.5424935
22.6352285,88.5367333
22.6222322,88.4957233
22.4767958,88.3803732
22.106351,88.7710173
21.809165,88.3907533
22.5145863,88.3751875
22.506791,88.3313321
21.5788501,88.2583991
22.5029919,88.4282662
22.5205507,88.4673786
22.566397,88.465647
22.5521683,88.4727984
22.4591962,88.3635671
22.5224082,88.389091
22.4857211,88.377645
22.5371541,88.4025007
21.85722,88.35909
21.7875867,88.3606908
21.8907867,88.3676817
22.0825953,88.806532
21.8408267,88.3848258
22.1068082,88.7710146
21.819905,88.4616733
21.8089317,88.4547317
21.7646167,88.4625367
21.7892291,88.4502693
22.4641371,88.3805413
21.8139722,88.3895393
23.1155375,86.0685258
23.4943183,86.5986708
23.130425,86.0645983
23.1398745,86.0647445
23.13189,86.0694617
23.118895,86.0746317
23.2679083,86.3165317
23.3262228,86.3583099
23.123535,86.0778433
23.3312121,86.363566
23.3301615,86.3582978
23.1027774,86.1209997
23.3484441,86.4918501
23.3317675,86.3608004
23.2046838,86.0715668
23.1150142,86.0721608
23.1189864,86.1180818
26.2655868,88.2185131
26.7029922,89.5610955
26.708905,89.5612651
26.7038642,89.5617419
26.606775,89.557735
26.7504993,89.5726507
26.6465084,89.301368
23.6894764,87.671417
23.6702711,87.6914264
23.671305,87.6693249
23.6919494,87.6752946
23.6271696,87.6918901
24.335376,87.8721442
23.579399,87.9187
23.6594216,87.6270483
24.182202,87.782871
23.898,87.5233
23.5813369,86.9473609
22.995846,87.2917485
23.400998,86.9848097
23.046034,87.3574843
23.5751752,86.9450745
23.405569,86.9844055
23.5588829,87.2020551
23.0355719,87.3403391
22.989382,87.2211701
23.0189995,87.2986906
23.0141225,87.2957756
23.3529684,87.086802
26.9979031,88.2719265
26.9988222,88.2684563
26.9978001,88.2731848
27.0035508,88.2632717
26.8383541,88.3504714
26.8422433,88.3556483
26.8344156,88.3416443
26.8734503,88.3625185
26.8424201,88.3529601
26.8370257,88.3457221
26.8413064,88.3559497
26.8420354,88.3556369
26.9304045,88.4135267
26.8459296,88.3570043
26.7344126,88.4112213
26.7083182,88.3628658
26.717135,88.3710467
27.012805,88.2342017
27.0553574,88.2588189
26.8579169,88.3583042
27.0095429,88.2515528
26.9346103,88.3326638
27.0083193,88.2532286
27.0804989,88.2544526
27.0105877,88.2588959
26.6915224,88.2075548
26.8488419,88.3599852
26.856083,88.325154
26.8384655,88.3350691
26.8375219,88.3411735
26.8378681,88.3462124
26.9192525,88.4090711
26.8361462,88.3427404
27.008307,88.2409353
27.0082775,88.2407159
27.0050068,88.2158848
27.0942555,88.26368
27.0376597,88.3496475
27.0448697,88.2677007
26.995682,88.279069
26.771369,88.363381
27.034335,88.3490779
27.0477309,88.2678438
27.0081843,88.2405765
27.0574222,88.2503688
26.7272709,88.4161465
26.997996,88.271831
26.9486721,88.1222361
26.8317468,88.3428663
26.8657042,88.3001312
22.7348541,88.0495619
22.7470983,88.3504991
22.72333,88.340175
22.8724875,88.2107777
22.8289575,88.2333867
22.7221224,88.3468557
22.5572149,88.2962317
22.527672,87.9307123
22.5568064,88.2913152
26.8682705,88.8034039
26.8494869,88.8523957
26.7001564,88.7633746
26.8576724,88.8043256
26.5593025,88.7094639
26.6341223,88.4149425
26.7918933,88.4495704
26.8097258,88.8239175
26.8056214,88.4516584
26.7430762,88.4650324
22.1659842,87.1529525
22.1981542,87.1061717
27.0848339,88.6656166
27.0860537,88.6738116
27.0701809,88.5234844
27.0850705,88.6652384
27.0993702,88.6233012
27.0898005,88.6583884
27.0463512,88.4647469
27.0778555,88.6689058
27.1655067,88.696535
27.0890432,88.6565739
26.9921043,88.6965387
27.0862598,88.6613317
27.0892103,88.6599471
27.0162236,88.7010309
27.0852288,88.6650704
27.16834,88.69346
27.0709744,88.4522895
27.0715598,88.5248666
27.087165,88.6626807
27.0578492,88.4662717
27.1111261,88.4682385
27.0871578,88.6624913
27.1509102,88.535091
27.128204,88.506348
26.3340216,88.8220176
22.538958,88.2939434
22.5388979,88.2938432
22.5646848,88.3427803
22.6123833,88.3849208
22.5468533,88.3703867
25.0114805,88.1613379
24.9636731,88.1431958
25.0158391,88.161425
24.8711224,88.0156585
24.9928676,88.13804
25.3195222,87.9374664
24.9949344,88.1406975
22.1661765,87.9070362
21.6166507,87.5006492
24.0170863,88.2398646
24.0707839,88.2342267
24.1069841,88.2867916
24.0899044,88.2633973
23.7331077,88.1535039
22.5024124,87.3264921
23.1964061,88.5956094
22.961714,88.517236
23.9789993,88.6160428
23.7420442,86.815828
23.5449778,87.313038
23.594315,87.1938117
23.468991,87.4172019
23.6319297,86.911259
23.2945406,87.8163548
23.6921883,88.0215946
23.7305868,88.177962
